"fdr_adj","fdr_raw","fpr_adj","fpr_raw","power_adj","power_raw","bias","rmse","ci_coverage","n_genes_scored","n_true_de","scenario","seed","region","model"
1,1,0.001001001001001,0.0720720720720721,NA,NA,NA,NA,NA,999,0,"null","7","Olfactory","stratified_Olfactory"
NA,1,0,0.0671342685370741,NA,NA,NA,NA,NA,998,0,"null","7","Striatum","stratified_Striatum"
NA,1,0,0.0690690690690691,NA,NA,NA,NA,NA,999,0,"null","8","Cerebellum","stratified_Cerebellum"
1,1,0.00400801603206413,0.0721442885771543,NA,NA,NA,NA,NA,998,0,"null","8","Cortex","stratified_Cortex"
1,1,0.00601202404809619,0.062124248496994,NA,NA,NA,NA,NA,998,0,"null","8","Hippocampus","stratified_Hippocampus"
NA,1,0,0.0551102204408818,NA,NA,NA,NA,NA,998,0,"null","8","Olfactory","stratified_Olfactory"
NA,1,0,0.0701402805611222,NA,NA,NA,NA,NA,998,0,"null","8","Striatum","stratified_Striatum"
1,1,0.003,0.078,NA,NA,NA,NA,NA,1000,0,"null","9","Cerebellum","stratified_Cerebellum"
1,1,0.002,0.071,NA,NA,NA,NA,NA,1000,0,"null","9","Cortex","stratified_Cortex"
1,1,0.002,0.087,NA,NA,NA,NA,NA,1000,0,"null","9","Hippocampus","stratified_Hippocampus"
1,1,0.004,0.065,NA,NA,NA,NA,NA,1000,0,"null","9","Olfactory","stratified_Olfactory"
1,1,0.001,0.074,NA,NA,NA,NA,NA,1000,0,"null","9","Striatum","stratified_Striatum"
0.263636363636364,0.497267759562842,0.0322222222222222,0.101111111111111,0.81,0.92,-0.206153635502722,0.443022689033058,0.56,1000,100,"shared","1","Cerebellum","stratified_Cerebellum"
0.325581395348837,0.505208333333333,0.0467185761957731,0.10789766407119,0.87,0.95,-0.128774329863029,0.38880143425298,0.59,999,100,"shared","1","Cortex","stratified_Cortex"
0.362204724409449,0.54228855721393,0.0511679644048943,0.121245828698554,0.81,0.92,-0.184626886909533,0.428586586070736,0.56,999,100,"shared","1","Hippocampus","stratified_Hippocampus"
0.330645161290323,0.548543689320388,0.0456062291434928,0.125695216907675,0.83,0.93,-0.151428784967748,0.38638401858904,0.61,999,100,"shared","1","Olfactory","stratified_Olfactory"
0.276190476190476,0.48314606741573,0.032258064516129,0.0956618464961068,0.76,0.92,-0.185852666979215,0.395906849527586,0.56,999,100,"shared","1","Striatum","stratified_Striatum"
0.207920792079208,0.475609756097561,0.0233592880978865,0.0867630700778643,0.8,0.86,-0.266176727564542,0.492372052535588,0.51,999,100,"shared","10","Cerebellum","stratified_Cerebellum"
0.209090909090909,0.473988439306358,0.0255839822024472,0.0912124582869855,0.87,0.91,-0.246118115582725,0.443674533001564,0.55,999,100,"shared","10","Cortex","stratified_Cortex"
0.19,0.479041916167665,0.0211345939933259,0.0889877641824249,0.81,0.87,-0.259935829526636,0.482238514443512,0.57,999,100,"shared","10","Hippocampus","stratified_Hippocampus"
0.216981132075472,0.551546391752577,0.0255839822024472,0.119021134593993,0.83,0.87,-0.227227734606757,0.467704914710797,0.56,999,100,"shared","10","Olfactory","stratified_Olfactory"
0.227722772277228,0.51685393258427,0.0255555555555556,0.102222222222222,0.78,0.86,-0.308625080433155,0.484323646338768,0.51,1000,100,"shared","10","Striatum","stratified_Striatum"
0.348484848484849,0.545023696682464,0.0511679644048943,0.127919911012236,0.86,0.96,-0.193968500452125,0.492658792360327,0.47,999,100,"shared","11","Cerebellum","stratified_Cerebellum"
0.254385964912281,0.531400966183575,0.032258064516129,0.122358175750834,0.85,0.97,-0.214356518819265,0.386087512414131,0.57,999,100,"shared","11","Cortex","stratified_Cortex"
0.185185185185185,0.5,0.022271714922049,0.108017817371938,0.88,0.97,-0.179025665298526,0.395882415336344,0.53,998,100,"shared","11","Hippocampus","stratified_Hippocampus"
0.305785123966942,0.515463917525773,0.0411568409343715,0.111234705228031,0.84,0.94,-0.202282112885254,0.430504006064619,0.53,999,100,"shared","11","Olfactory","stratified_Olfactory"
0.288135593220339,0.543269230769231,0.0378197997775306,0.125695216907675,0.84,0.95,-0.220930147392336,0.425957164046446,0.46,999,100,"shared","11","Striatum","stratified_Striatum"
0.422535211267606,0.588495575221239,0.0666666666666667,0.147777777777778,0.82,0.93,-0.18484210158123,0.464871217361625,0.55,1000,100,"shared","12","Cerebellum","stratified_Cerebellum"
0.401515151515151,0.6,0.0588888888888889,0.153333333333333,0.79,0.92,-0.224884656785533,0.427278019329205,0.49,1000,100,"shared","12","Cortex","stratified_Cortex"
0.348214285714286,0.587155963302752,0.0433333333333333,0.142222222222222,0.73,0.9,-0.304846878192474,0.501403433586433,0.51,1000,100,"shared","12","Hippocampus","stratified_Hippocampus"
0.378787878787879,0.579908675799087,0.0555555555555556,0.141111111111111,0.82,0.92,-0.23779614651063,0.452394035125244,0.52,1000,100,"shared","12","Olfactory","stratified_Olfactory"
0.390625,0.596412556053812,0.0555555555555556,0.147777777777778,0.78,0.9,-0.255304155756076,0.518816732816436,0.54,1000,100,"shared","12","Striatum","stratified_Striatum"
0.160919540229885,0.5,0.0155902004454343,0.102449888641425,0.73,0.92,-0.271103507472714,0.427398723588857,0.5,998,100,"shared","13","Cerebellum","stratified_Cerebellum"
0.19,0.512690355329949,0.0211345939933259,0.112347052280311,0.81,0.96,-0.226823049671766,0.446790122273205,0.51,999,100,"shared","13","Cortex","stratified_Cortex"
0.256637168141593,0.538095238095238,0.032293986636971,0.125835189309577,0.84,0.97,-0.183025234423089,0.370664186660386,0.56,998,100,"shared","13","Hippocampus","stratified_Hippocampus"
0.31858407079646,0.561320754716981,0.0400890868596882,0.132516703786192,0.77,0.93,-0.253367898030226,0.43339419491677,0.47,998,100,"shared","13","Olfactory","stratified_Olfactory"
0.256637168141593,0.525510204081633,0.032293986636971,0.114699331848552,0.84,0.93,-0.173656390198812,0.388785336858019,0.57,998,100,"shared","13","Striatum","stratified_Striatum"
0.306451612903226,0.545893719806763,0.0422222222222222,0.125555555555556,0.86,0.94,-0.210008481719873,0.377988909698163,0.58,1000,100,"shared","14","Cerebellum","stratified_Cerebellum"
0.354609929078014,0.568888888888889,0.0556173526140156,0.14238042269188,0.91,0.97,-0.191402469021863,0.369060095778989,0.55,999,100,"shared","14","Cortex","stratified_Cortex"
0.194444444444444,0.517948717948718,0.0233592880978865,0.112347052280311,0.87,0.94,-0.221344833391445,0.43497605574225,0.58,999,100,"shared","14","Hippocampus","stratified_Hippocampus"
0.223300970873786,0.534653465346535,0.0256124721603563,0.120267260579065,0.8,0.94,-0.215435737010859,0.451177171631693,0.52,998,100,"shared","14","Olfactory","stratified_Olfactory"
0.222222222222222,0.502645502645503,0.0267260579064588,0.105790645879733,0.84,0.94,-0.184151294784147,0.410976975598968,0.5,998,100,"shared","14","Striatum","stratified_Striatum"
0.146341463414634,0.497297297297297,0.0133333333333333,0.102222222222222,0.7,0.93,-0.27569639323614,0.456706251036564,0.53,1000,100,"shared","15","Cerebellum","stratified_Cerebellum"
0.144230769230769,0.417177914110429,0.0166666666666667,0.0755555555555556,0.89,0.95,-0.152681732112787,0.416887731131588,0.48,1000,100,"shared","15","Cortex","stratified_Cortex"
0.202020202020202,0.483333333333333,0.0222222222222222,0.0966666666666667,0.79,0.93,-0.203558402221711,0.469111674934791,0.48,1000,100,"shared","15","Hippocampus","stratified_Hippocampus"
0.161616161616162,0.473988439306358,0.0177777777777778,0.0911111111111111,0.83,0.91,-0.191693783097958,0.499987860300183,0.45,1000,100,"shared","15","Olfactory","stratified_Olfactory"
0.18,0.523076923076923,0.02,0.113333333333333,0.82,0.93,-0.297085705506411,0.502560886783415,0.42,1000,100,"shared","15","Striatum","stratified_Striatum"
0.271929824561404,0.559808612440191,0.0345596432552954,0.130434782608696,0.83,0.92,-0.219020446795732,0.413288539151766,0.54,997,100,"shared","16","Cerebellum","stratified_Cerebellum"
0.148936170212766,0.588744588744589,0.0155902004454343,0.151447661469933,0.8,0.95,-0.212100151478386,0.382841256406294,0.53,998,100,"shared","16","Cortex","stratified_Cortex"
0.242990654205607,0.563981042654028,0.0289532293986637,0.132516703786192,0.81,0.92,-0.233264626248101,0.40268143549759,0.54,998,100,"shared","16","Hippocampus","stratified_Hippocampus"
0.369565217391304,0.635294117647059,0.0568561872909699,0.180602006688963,0.87,0.93,-0.19643413106499,0.435092531912339,0.49,997,100,"shared","16","Olfactory","stratified_Olfactory"
0.321739130434783,0.620689655172414,0.0412026726057906,0.160356347438753,0.78,0.88,-0.212821586086251,0.452532934949634,0.49,998,100,"shared","16","Striatum","stratified_Striatum"
0.303030303030303,0.558823529411765,0.0333333333333333,0.126666666666667,0.69,0.9,-0.283099312944603,0.47817580920315,0.53,1000,100,"shared","17","Cerebellum","stratified_Cerebellum"
0.266666666666667,0.55440414507772,0.0311111111111111,0.118888888888889,0.77,0.86,-0.279630012921677,0.481184729516071,0.54,1000,100,"shared","17","Cortex","stratified_Cortex"
0.227272727272727,0.467065868263473,0.0222222222222222,0.0866666666666667,0.68,0.89,-0.250093133948482,0.44967545396419,0.5,1000,100,"shared","17","Hippocampus","stratified_Hippocampus"
0.28,0.537234042553192,0.0311111111111111,0.112222222222222,0.72,0.87,-0.251707556072604,0.471412342098584,0.48,1000,100,"shared","17","Olfactory","stratified_Olfactory"
0.285714285714286,0.526595744680851,0.0333333333333333,0.11,0.75,0.89,-0.200473170334614,0.451029440042142,0.59,1000,100,"shared","17","Striatum","stratified_Striatum"
0.427480916030534,0.626609442060086,0.0622222222222222,0.162222222222222,0.757575757575758,0.878787878787879,-0.230790346650142,0.488311740722348,0.505050505050505,999,99,"shared","18","Cerebellum","stratified_Cerebellum"
0.398601398601399,0.59915611814346,0.0634037819799778,0.157953281423804,0.86,0.95,-0.244123750125539,0.436816265200764,0.51,999,100,"shared","18","Cortex","stratified_Cortex"
0.300884955752212,0.587443946188341,0.0378197997775306,0.145717463848721,0.79,0.92,-0.297027127216162,0.522819256593595,0.47,999,100,"shared","18","Hippocampus","stratified_Hippocampus"
0.37007874015748,0.582159624413146,0.0522803114571746,0.137931034482759,0.808080808080808,0.898989898989899,-0.282785067107035,0.486775620418938,0.444444444444444,998,99,"shared","18","Olfactory","stratified_Olfactory"
0.368852459016393,0.604444444444444,0.050055617352614,0.151279199110122,0.77,0.89,-0.305487818604764,0.476008550202328,0.53,999,100,"shared","18","Striatum","stratified_Striatum"
0.186915887850467,0.5,0.022271714922049,0.10467706013363,0.87,0.94,-0.193734862696347,0.412914820821331,0.53,998,100,"shared","19","Cerebellum","stratified_Cerebellum"
0.180952380952381,0.512690355329949,0.0211581291759465,0.112472160356347,0.86,0.96,-0.186421801140238,0.408593610392379,0.5,998,100,"shared","19","Cortex","stratified_Cortex"
0.131313131313131,0.463276836158192,0.014460511679644,0.0912124582869855,0.86,0.95,-0.187413973670978,0.434658139290645,0.5,999,100,"shared","19","Hippocampus","stratified_Hippocampus"
0.189473684210526,0.523316062176166,0.0200222469410456,0.112347052280311,0.77,0.92,-0.227902760557655,0.437470203205111,0.54,999,100,"shared","19","Olfactory","stratified_Olfactory"
0.171717171717172,0.446428571428571,0.0189309576837416,0.0835189309576837,0.82,0.93,-0.252391961220784,0.429502843313269,0.5,998,100,"shared","19","Striatum","stratified_Striatum"
0.347107438016529,0.602620087336245,0.0466666666666667,0.153333333333333,0.79,0.91,-0.258734744451138,0.471702646011849,0.53,1000,100,"shared","2","Cerebellum","stratified_Cerebellum"
0.397163120567376,0.625984251968504,0.0622222222222222,0.176666666666667,0.85,0.95,-0.261373472499342,0.45746360512642,0.55,1000,100,"shared","2","Cortex","stratified_Cortex"
0.32,0.564220183486238,0.0444938820912125,0.136818687430478,0.85,0.95,-0.21411587401038,0.462189872130618,0.55,999,100,"shared","2","Hippocampus","stratified_Hippocampus"
0.37410071942446,0.619433198380567,0.0577777777777778,0.17,0.87,0.94,-0.209986631508806,0.481267176151434,0.57,1000,100,"shared","2","Olfactory","stratified_Olfactory"
0.32258064516129,0.585903083700441,0.0444938820912125,0.147942157953281,0.84,0.94,-0.198968502097189,0.505636316609722,0.52,999,100,"shared","2","Striatum","stratified_Striatum"
0.397058823529412,0.60352422907489,0.06,0.152222222222222,0.82,0.9,-0.3026476604822,0.454264012338357,0.51,1000,100,"shared","20","Cerebellum","stratified_Cerebellum"
0.258928571428571,0.574561403508772,0.0322222222222222,0.145555555555556,0.83,0.97,-0.155498325982334,0.401067958899305,0.6,1000,100,"shared","20","Cortex","stratified_Cortex"
0.3671875,0.602620087336245,0.0522222222222222,0.153333333333333,0.81,0.91,-0.281251657714848,0.481096788884723,0.49,1000,100,"shared","20","Hippocampus","stratified_Hippocampus"
0.34453781512605,0.560185185185185,0.0455555555555556,0.134444444444444,0.78,0.95,-0.202262443730685,0.463624261709422,0.52,1000,100,"shared","20","Olfactory","stratified_Olfactory"
0.290598290598291,0.564220183486238,0.0377777777777778,0.136666666666667,0.83,0.95,-0.194288494108111,0.434794738986953,0.61,1000,100,"shared","20","Striatum","stratified_Striatum"
0.260504201680672,0.553398058252427,0.0344444444444444,0.126666666666667,0.88,0.92,-0.195393709303542,0.398907457617987,0.58,1000,100,"shared","21","Cerebellum","stratified_Cerebellum"
0.335820895522388,0.569506726457399,0.05,0.141111111111111,0.89,0.96,-0.202256245460482,0.428974186064487,0.5,1000,100,"shared","21","Cortex","stratified_Cortex"
0.280701754385965,0.538071065989848,0.0355555555555556,0.117777777777778,0.82,0.91,-0.280923652112368,0.471984527947346,0.46,1000,100,"shared","21","Hippocampus","stratified_Hippocampus"
0.241379310344828,0.510416666666667,0.0311111111111111,0.108888888888889,0.88,0.94,-0.133077860787857,0.460874086399815,0.49,1000,100,"shared","21","Olfactory","stratified_Olfactory"
0.236363636363636,0.468571428571429,0.0288888888888889,0.0911111111111111,0.84,0.93,-0.195854457373359,0.464015245372573,0.47,1000,100,"shared","21","Striatum","stratified_Striatum"
0.333333333333333,0.557142857142857,0.0466666666666667,0.13,0.84,0.93,-0.201387547887696,0.403996718134279,0.6,1000,100,"shared","22","Cerebellum","stratified_Cerebellum"
0.288135593220339,0.53921568627451,0.0377777777777778,0.122222222222222,0.84,0.94,-0.212772887379224,0.386689997882577,0.62,1000,100,"shared","22","Cortex","stratified_Cortex"
0.247524752475248,0.510989010989011,0.0277777777777778,0.103333333333333,0.76,0.89,-0.247234548176474,0.427357394664384,0.58,1000,100,"shared","22","Hippocampus","stratified_Hippocampus"
0.327868852459016,0.544041450777202,0.0444444444444444,0.116666666666667,0.82,0.88,-0.220389351299631,0.463539644595426,0.62,1000,100,"shared","22","Olfactory","stratified_Olfactory"
0.213592233009709,0.557692307692308,0.0244444444444444,0.128888888888889,0.81,0.92,-0.209196125999031,0.390498041641595,0.64,1000,100,"shared","22","Striatum","stratified_Striatum"
0.245283018867925,0.528205128205128,0.0289210233592881,0.114571746384872,0.8,0.92,-0.242235384663342,0.403827763607308,0.53,999,100,"shared","23","Cerebellum","stratified_Cerebellum"
0.196428571428571,0.47027027027027,0.0244716351501669,0.0967741935483871,0.9,0.98,-0.167963011771984,0.345020240287526,0.56,999,100,"shared","23","Cortex","stratified_Cortex"
0.228070175438596,0.489010989010989,0.0289532293986637,0.099109131403118,0.88,0.93,-0.145595640942971,0.427281759453492,0.53,998,100,"shared","23","Hippocampus","stratified_Hippocampus"
0.168316831683168,0.481283422459893,0.0189309576837416,0.10022271714922,0.84,0.97,-0.207761568953214,0.370354230216011,0.58,998,100,"shared","23","Olfactory","stratified_Olfactory"
0.273504273504274,0.553921568627451,0.0356347438752784,0.125835189309577,0.85,0.91,-0.208361052888383,0.425805961139295,0.53,998,100,"shared","23","Striatum","stratified_Striatum"
0.247787610619469,0.523076923076923,0.0311111111111111,0.113333333333333,0.85,0.93,-0.2331022540583,0.422204604730261,0.54,1000,100,"shared","24","Cerebellum","stratified_Cerebellum"
0.235294117647059,0.484042553191489,0.0311457174638487,0.101223581757508,0.91,0.97,-0.247728596489876,0.419462018282451,0.49,999,100,"shared","24","Cortex","stratified_Cortex"
0.221153846153846,0.520618556701031,0.0256124721603563,0.112472160356347,0.81,0.93,-0.283647887643834,0.490824089804848,0.43,998,100,"shared","24","Hippocampus","stratified_Hippocampus"
0.263636363636364,0.524752475247525,0.0322222222222222,0.117777777777778,0.81,0.96,-0.242951093775149,0.44805420516516,0.48,1000,100,"shared","24","Olfactory","stratified_Olfactory"
0.279661016949153,0.557077625570776,0.0367074527252503,0.135706340378198,0.85,0.97,-0.22279187941341,0.430583701322779,0.54,999,100,"shared","24","Striatum","stratified_Striatum"
0.373134328358209,0.54228855721393,0.0555555555555556,0.121111111111111,0.84,0.92,-0.243651097093926,0.465315072684267,0.54,1000,100,"shared","25","Cerebellum","stratified_Cerebellum"
0.333333333333333,0.564814814814815,0.0488888888888889,0.135555555555556,0.88,0.94,-0.191164343439693,0.399678656487663,0.58,1000,100,"shared","25","Cortex","stratified_Cortex"
0.317829457364341,0.55188679245283,0.0456062291434928,0.130144605116796,0.88,0.95,-0.194239040056832,0.424186396766059,0.53,999,100,"shared","25","Hippocampus","stratified_Hippocampus"
0.327433628318584,0.566666666666667,0.0411111111111111,0.132222222222222,0.76,0.91,-0.26325783360136,0.491341853449684,0.41,1000,100,"shared","25","Olfactory","stratified_Olfactory"
0.349206349206349,0.590909090909091,0.0488888888888889,0.144444444444444,0.82,0.9,-0.244452998008424,0.469418718226618,0.44,1000,100,"shared","25","Striatum","stratified_Striatum"
0.388888888888889,0.579646017699115,0.0622222222222222,0.145555555555556,0.88,0.95,-0.204220540130176,0.405978178102442,0.5,1000,100,"shared","26","Cerebellum","stratified_Cerebellum"
0.398648648648649,0.575757575757576,0.0655555555555556,0.147777777777778,0.89,0.98,-0.221532051897984,0.346343727689092,0.52,1000,100,"shared","26","Cortex","stratified_Cortex"
0.335820895522388,0.563876651982379,0.05,0.142222222222222,0.89,0.99,-0.192746905938872,0.417281103564816,0.53,1000,100,"shared","26","Hippocampus","stratified_Hippocampus"
0.352,0.585903083700441,0.0488888888888889,0.147777777777778,0.81,0.94,-0.228967725646572,0.422588518940126,0.52,1000,100,"shared","26","Olfactory","stratified_Olfactory"
0.357664233576642,0.588744588744589,0.0544444444444444,0.151111111111111,0.88,0.95,-0.167330798158224,0.405314989497176,0.6,1000,100,"shared","26","Striatum","stratified_Striatum"
0.181818181818182,0.464705882352941,0.0200222469410456,0.0878754171301446,0.81,0.91,-0.245614931710939,0.472494852490651,0.54,999,100,"shared","27","Cerebellum","stratified_Cerebellum"
0.165137614678899,0.512690355329949,0.02,0.112222222222222,0.91,0.96,-0.171905929585868,0.373540662978951,0.54,1000,100,"shared","27","Cortex","stratified_Cortex"
0.265486725663717,0.549019607843137,0.0333333333333333,0.124444444444444,0.83,0.92,-0.196740128308476,0.407262267017775,0.61,1000,100,"shared","27","Hippocampus","stratified_Hippocampus"
0.263636363636364,0.550724637681159,0.0322222222222222,0.126666666666667,0.81,0.93,-0.253879181806511,0.434822052584072,0.55,1000,100,"shared","27","Olfactory","stratified_Olfactory"
0.203883495145631,0.502762430939227,0.0233592880978865,0.101223581757508,0.82,0.9,-0.206975052744049,0.496910796123024,0.52,999,100,"shared","27","Striatum","stratified_Striatum"
0.184466019417476,0.510869565217391,0.0211345939933259,0.104560622914349,0.84,0.9,-0.220444470117012,0.463162955801784,0.46,999,100,"shared","28","Cerebellum","stratified_Cerebellum"
0.285714285714286,0.533678756476684,0.0377777777777778,0.114444444444444,0.85,0.9,-0.223357938116752,0.435881947609729,0.44,1000,100,"shared","28","Cortex","stratified_Cortex"
0.28099173553719,0.533678756476684,0.0377777777777778,0.114444444444444,0.87,0.9,-0.251564485656893,0.43290954480079,0.47,1000,100,"shared","28","Hippocampus","stratified_Hippocampus"
0.173076923076923,0.415094339622642,0.02,0.0733333333333333,0.86,0.93,-0.187143733649062,0.492850260593879,0.44,1000,100,"shared","28","Olfactory","stratified_Olfactory"
0.224299065420561,0.520408163265306,0.0266666666666667,0.113333333333333,0.83,0.94,-0.23143990801689,0.452000215319316,0.42,1000,100,"shared","28","Striatum","stratified_Striatum"
0.412162162162162,0.600877192982456,0.0679287305122494,0.152561247216036,0.87,0.91,-0.120193294690908,0.472130268673127,0.57,998,100,"shared","29","Cerebellum","stratified_Cerebellum"
0.344,0.545454545454545,0.0478309232480534,0.126807563959956,0.82,0.95,-0.216032836084572,0.40208922812953,0.56,999,100,"shared","29","Cortex","stratified_Cortex"
0.361702127659574,0.563063063063063,0.0567296996662959,0.139043381535039,0.9,0.97,-0.225922869533414,0.401391393968261,0.56,999,100,"shared","29","Hippocampus","stratified_Hippocampus"
0.260504201680672,0.542452830188679,0.0345211581291759,0.128062360801782,0.88,0.97,-0.141214588479032,0.453329058432416,0.55,998,100,"shared","29","Olfactory","stratified_Olfactory"
0.407407407407407,0.587443946188341,0.0611790878754171,0.145717463848721,0.8,0.92,-0.237948386838123,0.437454683194987,0.52,999,100,"shared","29","Striatum","stratified_Striatum"
0.308943089430894,0.53921568627451,0.0422691879866518,0.122358175750834,0.85,0.94,-0.228145362983976,0.420390877607482,0.49,999,100,"shared","3","Cerebellum","stratified_Cerebellum"
0.385714285714286,0.571428571428571,0.06,0.142222222222222,0.86,0.96,-0.232582903912838,0.388965268314261,0.55,1000,100,"shared","3","Cortex","stratified_Cortex"
0.308943089430894,0.55609756097561,0.0422691879866518,0.126807563959956,0.85,0.91,-0.249815088943269,0.460857178871758,0.52,999,100,"shared","3","Hippocampus","stratified_Hippocampus"
0.220183486238532,0.474285714285714,0.0266666666666667,0.0922222222222222,0.85,0.92,-0.170439464011128,0.453292727088122,0.49,1000,100,"shared","3","Olfactory","stratified_Olfactory"
0.360902255639098,0.574660633484163,0.0533333333333333,0.141111111111111,0.85,0.94,-0.190850959450039,0.395051311447196,0.53,1000,100,"shared","3","Striatum","stratified_Striatum"
0.293577981651376,0.558252427184466,0.0356347438752784,0.128062360801782,0.77,0.91,-0.28619742142166,0.452227582087682,0.52,998,100,"shared","30","Cerebellum","stratified_Cerebellum"
0.305084745762712,0.527363184079602,0.04,0.117777777777778,0.82,0.95,-0.239166378650924,0.456584326908484,0.49,1000,100,"shared","30","Cortex","stratified_Cortex"
0.252173913043478,0.491978609625668,0.032293986636971,0.102449888641425,0.86,0.95,-0.19364115103582,0.474055214524252,0.49,998,100,"shared","30","Hippocampus","stratified_Hippocampus"
0.36697247706422,0.559405940594059,0.044543429844098,0.125835189309577,0.69,0.89,-0.294902511962949,0.502548018182589,0.4,998,100,"shared","30","Olfactory","stratified_Olfactory"
0.223300970873786,0.459770114942529,0.0256124721603563,0.089086859688196,0.8,0.94,-0.228550184421716,0.451264625773249,0.54,998,100,"shared","30","Striatum","stratified_Striatum"
0.3046875,0.524509803921569,0.0433333333333333,0.118888888888889,0.89,0.97,-0.174684214304229,0.440801089381225,0.5,1000,100,"shared","31","Cerebellum","stratified_Cerebellum"
0.21551724137931,0.533333333333333,0.0277777777777778,0.124444444444444,0.91,0.98,-0.218699221187229,0.415057801570506,0.47,1000,100,"shared","31","Cortex","stratified_Cortex"
0.193877551020408,0.5,0.0211111111111111,0.105555555555556,0.79,0.95,-0.25320991086823,0.4240271933018,0.46,1000,100,"shared","31","Hippocampus","stratified_Hippocampus"
0.267857142857143,0.527363184079602,0.0333333333333333,0.117777777777778,0.82,0.95,-0.221842354943627,0.45777811131533,0.49,1000,100,"shared","31","Olfactory","stratified_Olfactory"
0.295652173913043,0.523316062176166,0.0377777777777778,0.112222222222222,0.81,0.92,-0.264927652048149,0.46982941848943,0.49,1000,100,"shared","31","Striatum","stratified_Striatum"
0.347107438016529,0.570093457943925,0.0466666666666667,0.135555555555556,0.79,0.92,-0.202655225108,0.417523055856127,0.58,1000,100,"shared","32","Cerebellum","stratified_Cerebellum"
0.333333333333333,0.550724637681159,0.0455555555555556,0.126666666666667,0.82,0.93,-0.222263565790279,0.389469192902473,0.6,1000,100,"shared","32","Cortex","stratified_Cortex"
0.203883495145631,0.5,0.0233333333333333,0.105555555555556,0.82,0.95,-0.233766911759022,0.397488763083972,0.55,1000,100,"shared","32","Hippocampus","stratified_Hippocampus"
0.351145038167939,0.585585585585586,0.0511111111111111,0.144444444444444,0.85,0.92,-0.179956942953127,0.417976346490205,0.57,1000,100,"shared","32","Olfactory","stratified_Olfactory"
0.279661016949153,0.54066985645933,0.0366666666666667,0.125555555555556,0.85,0.96,-0.171134842114101,0.405773749130407,0.55,1000,100,"shared","32","Striatum","stratified_Striatum"
0.238938053097345,0.512820512820513,0.0300333704115684,0.111234705228031,0.86,0.95,-0.191562988959056,0.396503083496103,0.54,999,100,"shared","33","Cerebellum","stratified_Cerebellum"
0.181818181818182,0.483516483516484,0.02,0.0977777777777778,0.81,0.94,-0.215436172467157,0.40768215808265,0.54,1000,100,"shared","33","Cortex","stratified_Cortex"
0.207547169811321,0.5,0.0244444444444444,0.102222222222222,0.84,0.92,-0.246106992387807,0.428211579773149,0.47,1000,100,"shared","33","Hippocampus","stratified_Hippocampus"
0.169811320754717,0.486486486486487,0.02,0.1,0.88,0.95,-0.191902313716277,0.407561064508798,0.47,1000,100,"shared","33","Olfactory","stratified_Olfactory"
0.217821782178218,0.510752688172043,0.0244444444444444,0.105555555555556,0.79,0.91,-0.22775564514495,0.485589408650025,0.54,1000,100,"shared","33","Striatum","stratified_Striatum"
0.313559322033898,0.557603686635945,0.0411568409343715,0.134593993325918,0.81,0.96,-0.224432600852785,0.414258767639708,0.59,999,100,"shared","34","Cerebellum","stratified_Cerebellum"
0.245614035087719,0.549763033175355,0.0311457174638487,0.129032258064516,0.86,0.95,-0.212076291480585,0.400166506036628,0.53,999,100,"shared","34","Cortex","stratified_Cortex"
0.33587786259542,0.561643835616438,0.0489432703003337,0.136818687430478,0.87,0.96,-0.177788896050481,0.385222144983385,0.57,999,100,"shared","34","Hippocampus","stratified_Hippocampus"
0.297297297297297,0.559633027522936,0.0367074527252503,0.135706340378198,0.78,0.96,-0.210897987650003,0.524872119543153,0.53,999,100,"shared","34","Olfactory","stratified_Olfactory"
0.316666666666667,0.591304347826087,0.0422691879866518,0.151279199110122,0.82,0.94,-0.185797970966201,0.445474093471115,0.55,999,100,"shared","34","Striatum","stratified_Striatum"
0.348837209302326,0.582222222222222,0.05,0.145555555555556,0.84,0.94,-0.185187262588786,0.387246531447309,0.52,1000,100,"shared","35","Cerebellum","stratified_Cerebellum"
0.385185185185185,0.570796460176991,0.0577777777777778,0.143333333333333,0.83,0.97,-0.234531613824594,0.438350884474642,0.48,1000,100,"shared","35","Cortex","stratified_Cortex"
0.294642857142857,0.549019607843137,0.0367074527252503,0.124582869855395,0.79,0.92,-0.24539728579866,0.482661108599669,0.55,999,100,"shared","35","Hippocampus","stratified_Hippocampus"
0.370689655172414,0.570048309178744,0.0477777777777778,0.131111111111111,0.73,0.89,-0.228290884243625,0.473467287798534,0.52,1000,100,"shared","35","Olfactory","stratified_Olfactory"
0.385714285714286,0.6,0.0600667408231368,0.156840934371524,0.86,0.94,-0.11698547763758,0.408836369008002,0.53,999,100,"shared","35","Striatum","stratified_Striatum"
0.319672131147541,0.575471698113208,0.0433815350389321,0.135706340378198,0.83,0.9,-0.228147624952018,0.421534022013977,0.55,999,100,"shared","36","Cerebellum","stratified_Cerebellum"
0.32520325203252,0.59051724137931,0.0444938820912125,0.152391546162403,0.83,0.95,-0.232378763714235,0.450773437525549,0.51,999,100,"shared","36","Cortex","stratified_Cortex"
0.28448275862069,0.527363184079602,0.0367074527252503,0.117908787541713,0.83,0.95,-0.16734117207427,0.436075605726133,0.58,999,100,"shared","36","Hippocampus","stratified_Hippocampus"
0.344,0.553990610328638,0.0478309232480534,0.131256952169077,0.82,0.95,-0.203040238253926,0.445417292432324,0.5,999,100,"shared","36","Olfactory","stratified_Olfactory"
