"fdr_adj","fdr_raw","fpr_adj","fpr_raw","power_adj","power_raw","bias","rmse","ci_coverage","n_genes_scored","n_true_de","scenario","seed","model"
1,1,0.637,0.795,NA,NA,NA,NA,NA,1000,0,"null","33","seurat_blind"
1,1,0.624,0.782,NA,NA,NA,NA,NA,1000,0,"null","33","seurat_napari"
1,1,0.624,0.782,NA,NA,NA,NA,NA,1000,0,"null","33","seurat_quint"
1,1,0.648,0.799,NA,NA,NA,NA,NA,1000,0,"null","33","wilcoxon"
1,1,0.001001001001001,0.0770770770770771,NA,NA,NA,NA,NA,999,0,"null","33","deseq2_pb"
1,1,0.003,0.088,NA,NA,NA,NA,NA,1000,0,"null","34","dream_blind"
1,1,0.005,0.079,NA,NA,NA,NA,NA,1000,0,"null","34","dream_napari"
1,1,0.005,0.079,NA,NA,NA,NA,NA,1000,0,"null","34","dream_quint"
1,1,0.671,0.838,NA,NA,NA,NA,NA,1000,0,"null","34","seurat_blind"
1,1,0.642,0.801,NA,NA,NA,NA,NA,1000,0,"null","34","seurat_napari"
1,1,0.642,0.801,NA,NA,NA,NA,NA,1000,0,"null","34","seurat_quint"
1,1,0.693,0.845,NA,NA,NA,NA,NA,1000,0,"null","34","wilcoxon"
1,1,0.003003003003003,0.0910910910910911,NA,NA,NA,NA,NA,999,0,"null","34","deseq2_pb"
1,1,0.001,0.084,NA,NA,NA,NA,NA,1000,0,"null","35","dream_blind"
NA,1,0,0.08,NA,NA,NA,NA,NA,1000,0,"null","35","dream_napari"
NA,1,0,0.08,NA,NA,NA,NA,NA,1000,0,"null","35","dream_quint"
1,1,0.634,0.801,NA,NA,NA,NA,NA,1000,0,"null","35","seurat_blind"
1,1,0.607,0.77,NA,NA,NA,NA,NA,1000,0,"null","35","seurat_napari"
1,1,0.607,0.77,NA,NA,NA,NA,NA,1000,0,"null","35","seurat_quint"
1,1,0.648,0.81,NA,NA,NA,NA,NA,1000,0,"null","35","wilcoxon"
1,1,0.005005005005005,0.0770770770770771,NA,NA,NA,NA,NA,999,0,"null","35","deseq2_pb"
1,1,0.005005005005005,0.0880880880880881,NA,NA,NA,NA,NA,999,0,"null","36","dream_blind"
1,1,0.004004004004004,0.0750750750750751,NA,NA,NA,NA,NA,999,0,"null","36","dream_napari"
1,1,0.004004004004004,0.0750750750750751,NA,NA,NA,NA,NA,999,0,"null","36","dream_quint"
1,1,0.646,0.82,NA,NA,NA,NA,NA,1000,0,"null","36","seurat_blind"
1,1,0.615,0.8,NA,NA,NA,NA,NA,1000,0,"null","36","seurat_napari"
1,1,0.615,0.8,NA,NA,NA,NA,NA,1000,0,"null","36","seurat_quint"
1,1,0.652,0.819,NA,NA,NA,NA,NA,1000,0,"null","36","wilcoxon"
1,1,0.00600600600600601,0.0790790790790791,NA,NA,NA,NA,NA,999,0,"null","36","deseq2_pb"
NA,1,0,0.081,NA,NA,NA,NA,NA,1000,0,"null","37","dream_blind"
1,1,0.001,0.071,NA,NA,NA,NA,NA,1000,0,"null","37","dream_napari"
1,1,0.001,0.071,NA,NA,NA,NA,NA,1000,0,"null","37","dream_quint"
1,1,0.597,0.787,NA,NA,NA,NA,NA,1000,0,"null","37","seurat_blind"
1,1,0.588,0.768,NA,NA,NA,NA,NA,1000,0,"null","37","seurat_napari"
1,1,0.588,0.768,NA,NA,NA,NA,NA,1000,0,"null","37","seurat_quint"
1,1,0.615,0.8,NA,NA,NA,NA,NA,1000,0,"null","37","wilcoxon"
1,1,0.003,0.078,NA,NA,NA,NA,NA,1000,0,"null","37","deseq2_pb"
1,1,0.004004004004004,0.0790790790790791,NA,NA,NA,NA,NA,999,0,"null","38","dream_blind"
1,1,0.003003003003003,0.0790790790790791,NA,NA,NA,NA,NA,999,0,"null","38","dream_napari"
1,1,0.003003003003003,0.0790790790790791,NA,NA,NA,NA,NA,999,0,"null","38","dream_quint"
1,1,0.587,0.775,NA,NA,NA,NA,NA,1000,0,"null","38","seurat_blind"
1,1,0.6,0.774,NA,NA,NA,NA,NA,1000,0,"null","38","seurat_napari"
1,1,0.6,0.774,NA,NA,NA,NA,NA,1000,0,"null","38","seurat_quint"
1,1,0.612,0.79,NA,NA,NA,NA,NA,1000,0,"null","38","wilcoxon"
NA,1,0,0.0773092369477912,NA,NA,NA,NA,NA,996,0,"null","38","deseq2_pb"
NA,1,0,0.063,NA,NA,NA,NA,NA,1000,0,"null","39","dream_blind"
1,1,0.001,0.054,NA,NA,NA,NA,NA,1000,0,"null","39","dream_napari"
1,1,0.001,0.054,NA,NA,NA,NA,NA,1000,0,"null","39","dream_quint"
1,1,0.595,0.782,NA,NA,NA,NA,NA,1000,0,"null","39","seurat_blind"
1,1,0.563,0.761,NA,NA,NA,NA,NA,1000,0,"null","39","seurat_napari"
1,1,0.563,0.761,NA,NA,NA,NA,NA,1000,0,"null","39","seurat_quint"
1,1,0.61,0.787,NA,NA,NA,NA,NA,1000,0,"null","39","wilcoxon"
1,1,0.001001001001001,0.0520520520520521,NA,NA,NA,NA,NA,999,0,"null","39","deseq2_pb"
1,1,0.001,0.067,NA,NA,NA,NA,NA,1000,0,"null","4","dream_blind"
1,1,0.001,0.054,NA,NA,NA,NA,NA,1000,0,"null","4","dream_napari"
1,1,0.001,0.054,NA,NA,NA,NA,NA,1000,0,"null","4","dream_quint"
1,1,0.639,0.807,NA,NA,NA,NA,NA,1000,0,"null","4","seurat_blind"
