"fdr_adj","fdr_raw","fpr_adj","fpr_raw","power_adj","power_raw","bias","rmse","ci_coverage","n_genes_scored","n_true_de","scenario","seed","region","model"
0.324561403508772,0.577272727272727,0.0411568409343715,0.1412680756396,0.77,0.93,-0.249321905566214,0.466539310791829,0.47,999,100,"shared","7","Olfactory","stratified_Olfactory"
0.260869565217391,0.550724637681159,0.0334075723830735,0.126948775055679,0.85,0.93,-0.177959271165569,0.44177971851584,0.51,998,100,"shared","7","Striatum","stratified_Striatum"
0.245454545454545,0.545,0.0300333704115684,0.121245828698554,0.83,0.91,-0.232472446552049,0.458684041165351,0.54,999,100,"shared","8","Cerebellum","stratified_Cerebellum"
0.19047619047619,0.552380952380952,0.0222965440356745,0.129319955406912,0.85,0.94,-0.273666263451072,0.424065391513941,0.51,997,100,"shared","8","Cortex","stratified_Cortex"
0.213675213675214,0.517766497461929,0.0278706800445931,0.11371237458194,0.92,0.95,-0.163562801560849,0.428860557584233,0.54,997,100,"shared","8","Hippocampus","stratified_Hippocampus"
0.30327868852459,0.53960396039604,0.0412026726057906,0.121380846325167,0.85,0.93,-0.269426233234381,0.479817623285442,0.48,998,100,"shared","8","Olfactory","stratified_Olfactory"
0.211009174311927,0.545454545454545,0.0256410256410256,0.127090301003344,0.86,0.95,-0.23579069201012,0.46067854151848,0.49,997,100,"shared","8","Striatum","stratified_Striatum"
0.171428571428571,0.512820512820513,0.02,0.111111111111111,0.87,0.95,-0.179211537169698,0.404354565760386,0.47,1000,100,"shared","9","Cerebellum","stratified_Cerebellum"
0.142857142857143,0.428571428571429,0.0166666666666667,0.08,0.9,0.96,-0.195478179114668,0.392947651936141,0.43,1000,100,"shared","9","Cortex","stratified_Cortex"
0.205357142857143,0.483695652173913,0.0255555555555556,0.0988888888888889,0.89,0.95,-0.155696156166203,0.447584916374937,0.46,1000,100,"shared","9","Hippocampus","stratified_Hippocampus"
0.148514851485149,0.468926553672316,0.0166666666666667,0.0922222222222222,0.86,0.94,-0.15746749091711,0.418042862741212,0.48,1000,100,"shared","9","Olfactory","stratified_Olfactory"
0.0918367346938776,0.432748538011696,0.01,0.0822222222222222,0.89,0.97,-0.180213152769648,0.447589542921588,0.51,1000,100,"shared","9","Striatum","stratified_Striatum"
1,0.954545454545455,0.00222222222222222,0.07,0,0.03,-1.47964599649102,1.48685554061587,0,1000,100,"region_specific","1","Cerebellum","stratified_Cerebellum"
0.186991869918699,0.456521739130435,0.0255839822024472,0.0934371523915462,1,1,-0.243606435510736,0.448787441513511,0.61,999,100,"region_specific","1","Cortex","stratified_Cortex"
0.857142857142857,0.957142857142857,0.00667408231368187,0.0745272525027809,0.01,0.03,-1.48584798956548,1.49402967781553,0,999,100,"region_specific","1","Hippocampus","stratified_Hippocampus"
0.8,0.890625,0.00444938820912125,0.0634037819799778,0.01,0.07,-1.49327293169477,1.50246211997992,0,999,100,"region_specific","1","Olfactory","stratified_Olfactory"
0.666666666666667,0.893939393939394,0.00222469410456062,0.0656284760845384,0.01,0.07,-1.49287895340079,1.50125192131668,0,999,100,"region_specific","1","Striatum","stratified_Striatum"
0.666666666666667,0.945945945945946,0.00222469410456062,0.0778642936596218,0.01,0.04,-1.48448141189215,1.49366274473213,0,999,100,"region_specific","10","Cerebellum","stratified_Cerebellum"
0.277372262773723,0.53953488372093,0.0422691879866518,0.129032258064516,0.99,0.99,-0.268316859244267,0.478632987846454,0.5,999,100,"region_specific","10","Cortex","stratified_Cortex"
1,0.909090909090909,0.00333704115684093,0.0778642936596218,0,0.07,-1.47896783663376,1.48880367566183,0,999,100,"region_specific","10","Hippocampus","stratified_Hippocampus"
0.666666666666667,0.925925925925926,0.00444938820912125,0.0834260289210234,0.02,0.06,-1.48634914782737,1.49630126495333,0,999,100,"region_specific","10","Olfactory","stratified_Olfactory"
1,0.901234567901235,0.00555555555555556,0.0811111111111111,0,0.08,-1.4777982638929,1.4880079144811,0,1000,100,"region_specific","10","Striatum","stratified_Striatum"
NA,0.910714285714286,0,0.0567928730512249,0,0.05,-1.48626817342203,1.49590095266244,0,998,100,"region_specific","11","Cerebellum","stratified_Cerebellum"
0.321428571428571,0.580786026200873,0.05,0.147777777777778,0.95,0.96,-0.287195936716021,0.486975811005667,0.58,1000,100,"region_specific","11","Cortex","stratified_Cortex"
0,0.90625,0,0.064659977703456,0.01,0.06,-1.49006484988164,1.49936075057382,0,997,100,"region_specific","11","Hippocampus","stratified_Hippocampus"
0.75,0.861111111111111,0.00334075723830735,0.0690423162583519,0.01,0.1,-1.49382984546828,1.50404675178804,0,998,100,"region_specific","11","Olfactory","stratified_Olfactory"
1,0.844827586206897,0.0022271714922049,0.05456570155902,0,0.09,-1.49894650845693,1.5090628283227,0,998,100,"region_specific","11","Striatum","stratified_Striatum"
1,0.8875,0.00111111111111111,0.0788888888888889,0,0.09,-1.5221499319597,1.53146266601473,0,1000,100,"region_specific","12","Cerebellum","stratified_Cerebellum"
0.459016393442623,0.618320610687023,0.0933333333333333,0.18,0.99,1,-0.305924801564221,0.482222332043098,0.48,1000,100,"region_specific","12","Cortex","stratified_Cortex"
NA,0.883116883116883,0,0.0755555555555556,0,0.09,-1.52349436535841,1.5326761349725,0,1000,100,"region_specific","12","Hippocampus","stratified_Hippocampus"
1,0.871794871794872,0.00333333333333333,0.0755555555555556,0,0.1,-1.51854158456165,1.52766184102275,0,1000,100,"region_specific","12","Olfactory","stratified_Olfactory"
NA,0.901234567901235,0,0.0811111111111111,0,0.08,-1.51138139237103,1.52031413653819,0,1000,100,"region_specific","12","Striatum","stratified_Striatum"
1,0.932203389830508,0.00111482720178372,0.0613154960981048,0,0.04,-1.50040149396442,1.508297036541,0,997,100,"region_specific","13","Cerebellum","stratified_Cerebellum"
0.309352517985612,0.586206896551724,0.0478309232480534,0.151279199110122,0.96,0.96,-0.291634521893862,0.491872241414805,0.57,999,100,"region_specific","13","Cortex","stratified_Cortex"
1,0.928571428571429,0.00668896321070234,0.072463768115942,0,0.05,-1.50621186955595,1.51393918161217,0,997,100,"region_specific","13","Hippocampus","stratified_Hippocampus"
0.857142857142857,0.8875,0.00668896321070234,0.0791527313266444,0.01,0.09,-1.50674856771473,1.51437632739397,0,997,100,"region_specific","13","Olfactory","stratified_Olfactory"
1,0.903614457831325,0.00445930880713489,0.0836120401337793,0,0.08,-1.48956188591054,1.49714776044396,0,997,100,"region_specific","13","Striatum","stratified_Striatum"
0.714285714285714,0.916666666666667,0.00555555555555556,0.0855555555555556,0.02,0.07,-1.47541615207387,1.48660782784316,0,1000,100,"region_specific","14","Cerebellum","stratified_Cerebellum"
0.371069182389937,0.576271186440678,0.0656284760845384,0.151279199110122,1,1,-0.233026534170424,0.453128123977068,0.6,999,100,"region_specific","14","Cortex","stratified_Cortex"
1,0.9,0.00111234705228031,0.0800889877641824,0,0.08,-1.48203218290891,1.49423037555767,0,999,100,"region_specific","14","Hippocampus","stratified_Hippocampus"
0.714285714285714,0.879518072289157,0.00556792873051225,0.0812917594654788,0.02,0.1,-1.48687193348417,1.49812877136428,0,998,100,"region_specific","14","Olfactory","stratified_Olfactory"
1,0.882978723404255,0.00334075723830735,0.0924276169265033,0,0.11,-1.48452424325916,1.4957694947134,0,998,100,"region_specific","14","Striatum","stratified_Striatum"
1,0.847222222222222,0.00222222222222222,0.0677777777777778,0,0.11,-1.52178509465164,1.53261181292622,0,1000,100,"region_specific","15","Cerebellum","stratified_Cerebellum"
0.397515527950311,0.602409638554217,0.0711111111111111,0.166666666666667,0.97,0.99,-0.277111190641846,0.484815831275961,0.55,1000,100,"region_specific","15","Cortex","stratified_Cortex"
0,0.871428571428571,0,0.0677777777777778,0.01,0.09,-1.50702843511821,1.51718735906456,0,1000,100,"region_specific","15","Hippocampus","stratified_Hippocampus"
1,0.863013698630137,0.00333333333333333,0.07,0,0.1,-1.51529512830396,1.52575778074148,0,1000,100,"region_specific","15","Olfactory","stratified_Olfactory"
1,0.883116883116883,0.00111111111111111,0.0755555555555556,0,0.09,-1.50382297870616,1.51500588797488,0,1000,100,"region_specific","15","Striatum","stratified_Striatum"
1,0.873417721518987,0.0022271714922049,0.076837416481069,0,0.1,-1.49634590762598,1.50510035139661,0,998,100,"region_specific","16","Cerebellum","stratified_Cerebellum"
0.417647058823529,0.629213483146067,0.0789766407119021,0.186874304783092,0.99,0.99,-0.253193414333923,0.424962223981168,0.54,999,100,"region_specific","16","Cortex","stratified_Cortex"
NA,0.904761904761905,0,0.0846325167037862,0,0.08,-1.47887365026419,1.48816567834246,0,998,100,"region_specific","16","Hippocampus","stratified_Hippocampus"
1,0.867469879518072,0.0100334448160535,0.0802675585284281,0,0.11,-1.49580225529889,1.50451112201989,0,997,100,"region_specific","16","Olfactory","stratified_Olfactory"
1,0.879120879120879,0.00333704115684093,0.0889877641824249,0,0.11,-1.491057508169,1.50033476797061,0,999,100,"region_specific","16","Striatum","stratified_Striatum"
1,0.985507246376812,0.00777777777777778,0.0755555555555556,0,0.01,-1.50437868806605,1.51061507949304,0,1000,100,"region_specific","17","Cerebellum","stratified_Cerebellum"
0.36734693877551,0.613821138211382,0.06,0.167777777777778,0.93,0.95,-0.355328360094342,0.571581946698465,0.45,1000,100,"region_specific","17","Cortex","stratified_Cortex"
1,0.972602739726027,0.00222222222222222,0.0788888888888889,0,0.02,-1.50298633255687,1.50919114300195,0,1000,100,"region_specific","17","Hippocampus","stratified_Hippocampus"
1,0.958333333333333,0.00555555555555556,0.0766666666666667,0,0.03,-1.50709019043005,1.51307630457671,0,1000,100,"region_specific","17","Olfactory","stratified_Olfactory"
1,0.972972972972973,0.00555555555555556,0.08,0,0.02,-1.49875211981626,1.50497394853186,0,1000,100,"region_specific","17","Striatum","stratified_Striatum"
1,0.873684210526316,0.0044543429844098,0.0924276169265033,0,0.12,-1.54430517711463,1.55330809444163,0,998,100,"region_specific","18","Cerebellum","stratified_Cerebellum"
0.489690721649485,0.642599277978339,0.105790645879733,0.198218262806236,0.99,0.99,-0.318531661420332,0.469708121610019,0.48,998,100,"region_specific","18","Cortex","stratified_Cortex"
1,0.898989898989899,0.00557413600891862,0.0992196209587514,0,0.1,-1.53644048616943,1.54616364181009,0,997,100,"region_specific","18","Hippocampus","stratified_Hippocampus"
0,0.853333333333333,0,0.0712694877505568,0.01,0.11,-1.52843638474605,1.53836924147548,0,998,100,"region_specific","18","Olfactory","stratified_Olfactory"
1,0.9125,0.00111358574610245,0.0812917594654788,0,0.07,-1.52267599996342,1.53304236501169,0,998,100,"region_specific","18","Striatum","stratified_Striatum"
0.857142857142857,0.91566265060241,0.00667408231368187,0.0845383759733037,0.0101010101010101,0.0707070707070707,-1.48713175404055,1.4952419081787,0,998,99,"region_specific","19","Cerebellum","stratified_Cerebellum"
0.342281879194631,0.586497890295359,0.0566666666666667,0.154444444444444,0.98,0.98,-0.28949160332633,0.496680318915024,0.53,1000,100,"region_specific","19","Cortex","stratified_Cortex"
1,0.949367088607595,0.00222469410456062,0.0834260289210234,0,0.04,-1.49258356746625,1.50015618355893,0,999,100,"region_specific","19","Hippocampus","stratified_Hippocampus"
0.8,0.891566265060241,0.00444938820912125,0.082313681868743,0.01,0.09,-1.49332707700384,1.5016946403324,0,999,100,"region_specific","19","Olfactory","stratified_Olfactory"
0.8,0.91044776119403,0.00444444444444444,0.0677777777777778,0.0101010101010101,0.0606060606060606,-1.48746301107966,1.49485528024458,0,999,99,"region_specific","19","Striatum","stratified_Striatum"
1,0.925531914893617,0.00444444444444444,0.0966666666666667,0,0.07,-1.51972505568858,1.52987819045189,0,1000,100,"region_specific","2","Cerebellum","stratified_Cerebellum"
0.384615384615385,0.610441767068273,0.0666666666666667,0.168888888888889,0.96,0.97,-0.358622027779199,0.546528767697039,0.53,1000,100,"region_specific","2","Cortex","stratified_Cortex"
1,0.914634146341463,0.00444444444444444,0.0833333333333333,0,0.07,-1.52850432068448,1.53811075908489,0,1000,100,"region_specific","2","Hippocampus","stratified_Hippocampus"
0.5,0.888888888888889,0.00111111111111111,0.0977777777777778,0.01,0.11,-1.52706605043621,1.53654085238911,0,1000,100,"region_specific","2","Olfactory","stratified_Olfactory"
1,0.901098901098901,0.00111234705228031,0.0912124582869855,0,0.09,-1.53213969996969,1.54159820864918,0,999,100,"region_specific","2","Striatum","stratified_Striatum"
1,0.940594059405941,0.00111111111111111,0.105555555555556,0,0.06,-1.48009386281434,1.48907320353254,0,1000,100,"region_specific","20","Cerebellum","stratified_Cerebellum"
0.463276836158192,0.637037037037037,0.0911111111111111,0.191111111111111,0.95,0.98,-0.357593304202714,0.602411130739949,0.49,1000,100,"region_specific","20","Cortex","stratified_Cortex"
1,0.939024390243902,0.00222222222222222,0.0855555555555556,0,0.05,-1.47539365391036,1.48381464267278,0,1000,100,"region_specific","20","Hippocampus","stratified_Hippocampus"
1,0.938144329896907,0.00888888888888889,0.101111111111111,0,0.06,-1.48036609549336,1.4888780945086,0,1000,100,"region_specific","20","Olfactory","stratified_Olfactory"
1,0.918367346938776,0.00666666666666667,0.1,0,0.08,-1.48328408426374,1.49204146620645,0,1000,100,"region_specific","20","Striatum","stratified_Striatum"
0.909090909090909,0.92,0.0111234705228031,0.0767519466073415,0.01,0.06,-1.49949325622335,1.50811794030664,0,999,100,"region_specific","3","Cerebellum","stratified_Cerebellum"
0.397515527950311,0.583690987124464,0.0711111111111111,0.151111111111111,0.97,0.97,-0.303173214024443,0.522508159756584,0.52,1000,100,"region_specific","3","Cortex","stratified_Cortex"
0.818181818181818,0.930232558139535,0.0100111234705228,0.0889877641824249,0.02,0.06,-1.49275864321374,1.50235474592911,0,999,100,"region_specific","3","Hippocampus","stratified_Hippocampus"
1,0.939024390243902,0.00777777777777778,0.0855555555555556,0,0.05,-1.49031527252356,1.49903937541104,0,1000,100,"region_specific","3","Olfactory","stratified_Olfactory"
0.875,0.941860465116279,0.00777777777777778,0.09,0.01,0.05,-1.49401617550821,1.50374373473996,0,1000,100,"region_specific","3","Striatum","stratified_Striatum"
0,0.903846153846154,0,0.0522803114571746,0.01,0.05,-1.50543041761198,1.51428955549439,0,999,100,"region_specific","4","Cerebellum","stratified_Cerebellum"
0.301470588235294,0.58008658008658,0.0455555555555556,0.148888888888889,0.95,0.97,-0.298953947844465,0.48057698438339,0.54,1000,100,"region_specific","4","Cortex","stratified_Cortex"
0.75,0.830508474576271,0.00333333333333333,0.0544444444444444,0.01,0.1,-1.50827046955928,1.51783286193444,0,1000,100,"region_specific","4","Hippocampus","stratified_Hippocampus"
0.5,0.821428571428571,0.00111111111111111,0.0511111111111111,0.01,0.1,-1.50870071098411,1.51847288473607,0,1000,100,"region_specific","4","Olfactory","stratified_Olfactory"
0.5,0.838235294117647,0.00111111111111111,0.0633333333333333,0.01,0.11,-1.50671557466221,1.51604890776247,0,1000,100,"region_specific","4","Striatum","stratified_Striatum"
1,0.864864864864865,0.00333704115684093,0.0711902113459399,0,0.1,-1.48791706709985,1.49695884826828,0,999,100,"region_specific","5","Cerebellum","stratified_Cerebellum"
0.363057324840764,0.579831932773109,0.0633333333333333,0.153333333333333,1,1,-0.235409438752675,0.400657126025645,0.6,1000,100,"region_specific","5","Cortex","stratified_Cortex"
1,0.861538461538462,0.00111111111111111,0.0622222222222222,0,0.09,-1.48950978722065,1.49876208217662,0,1000,100,"region_specific","5","Hippocampus","stratified_Hippocampus"
0.75,0.869565217391304,0.00666666666666667,0.0666666666666667,0.02,0.09,-1.480638933027,1.49044416421381,0,1000,100,"region_specific","5","Olfactory","stratified_Olfactory"
NA,0.841269841269841,0,0.0588888888888889,0,0.1,-1.4830100192767,1.49298738695346,0,1000,100,"region_specific","5","Striatum","stratified_Striatum"
0.833333333333333,0.830985915492958,0.00556792873051225,0.0657015590200445,0.0101010101010101,0.121212121212121,-1.47785997608735,1.48665067429463,0,997,99,"region_specific","6","Cerebellum","stratified_Cerebellum"
0.333333333333333,0.603238866396761,0.053392658509455,0.165739710789766,0.96,0.98,-0.25533327432521,0.486407579512342,0.6,999,100,"region_specific","6","Cortex","stratified_Cortex"
1,0.87012987012987,0.00556792873051225,0.0746102449888641,0,0.101010101010101,-1.47511467745889,1.48373315484886,0,997,99,"region_specific","6","Hippocampus","stratified_Hippocampus"
0.75,0.918604651162791,0.00334075723830735,0.0879732739420935,0.0101010101010101,0.0707070707070707,-1.48122919172168,1.49022797362951,0,997,99,"region_specific","6","Olfactory","stratified_Olfactory"
1,0.855263157894737,0.00111358574610245,0.0723830734966592,0,0.111111111111111,-1.47859902213037,1.48788819351771,0,997,99,"region_specific","6","Striatum","stratified_Striatum"
1,0.901408450704225,0.00222469410456062,0.0711902113459399,0,0.07,-1.51262238713316,1.52292183625601,0,999,100,"region_specific","7","Cerebellum","stratified_Cerebellum"
0.326530612244898,0.565217391304348,0.0534521158129176,0.144766146993318,0.99,1,-0.262685814978709,0.442982257457999,0.52,998,100,"region_specific","7","Cortex","stratified_Cortex"
NA,0.911764705882353,0,0.0690423162583519,0,0.06,-1.50440555021019,1.51464157166935,0,998,100,"region_specific","7","Hippocampus","stratified_Hippocampus"
1,0.903614457831325,0.00333704115684093,0.0834260289210234,0,0.08,-1.50379091696278,1.51435894526954,0,999,100,"region_specific","7","Olfactory","stratified_Olfactory"
1,0.902439024390244,0.00556792873051225,0.0824053452115813,0,0.08,-1.50203854312471,1.5127531277016,0,998,100,"region_specific","7","Striatum","stratified_Striatum"
1,0.867647058823529,0.00111234705228031,0.0656284760845384,0,0.09,-1.52641515864249,1.53537915730825,0,999,100,"region_specific","8","Cerebellum","stratified_Cerebellum"
0.302816901408451,0.5850622406639,0.0479375696767001,0.157190635451505,0.99,1,-0.33671174355393,0.519708915803163,0.5,997,100,"region_specific","8","Cortex","stratified_Cortex"
0.8,0.880597014925373,0.00445930880713489,0.0657748049052397,0.01,0.08,-1.51646736123333,1.52511228849336,0,997,100,"region_specific","8","Hippocampus","stratified_Hippocampus"
NA,0.875,0,0.0623608017817372,0,0.08,-1.52990195680345,1.53854115468318,0,998,100,"region_specific","8","Olfactory","stratified_Olfactory"
NA,0.863013698630137,0,0.0702341137123746,0,0.1,-1.53288131576085,1.54127458597408,0,997,100,"region_specific","8","Striatum","stratified_Striatum"
0,0.855421686746988,0,0.0788888888888889,0.01,0.12,-1.48493990043402,1.49682199394309,0,1000,100,"region_specific","9","Cerebellum","stratified_Cerebellum"
0.216,0.476190476190476,0.03,0.1,0.98,0.99,-0.25762715982288,0.458491952874708,0.49,1000,100,"region_specific","9","Cortex","stratified_Cortex"
1,0.85,0.00222222222222222,0.0755555555555556,0,0.12,-1.4885734176023,1.50034260955765,0,1000,100,"region_specific","9","Hippocampus","stratified_Hippocampus"
1,0.819444444444444,0.00333333333333333,0.0655555555555556,0,0.13,-1.49117684533742,1.5030301518562,0,1000,100,"region_specific","9","Olfactory","stratified_Olfactory"
0.857142857142857,0.814285714285714,0.00666666666666667,0.0633333333333333,0.01,0.13,-1.48879318297571,1.50016474791098,0,1000,100,"region_specific","9","Striatum","stratified_Striatum"
1,0.954545454545455,0.00222222222222222,0.07,0,0.03,-1.4796459963663,1.48685554047991,0,1000,100,"interaction","1","Cerebellum","stratified_Cerebellum"
0.344594594594595,0.584033613445378,0.0567296996662959,0.154616240266963,0.97,0.99,-0.289075808925077,0.48031999935119,0.57,999,100,"interaction","1","Cortex","stratified_Cortex"
0.290780141843972,0.532710280373832,0.0456062291434928,0.126807563959956,1,1,-2.62202978763435,2.65524141383465,0,999,100,"interaction","1","Hippocampus","stratified_Hippocampus"
0.8,0.890625,0.00444938820912125,0.0634037819799778,0.01,0.07,-1.49327293170661,1.50246211999327,0,999,100,"interaction","1","Olfactory","stratified_Olfactory"
0.666666666666667,0.893939393939394,0.00222469410456062,0.0656284760845384,0.01,0.07,-1.49287895342568,1.50125192134439,0,999,100,"interaction","1","Striatum","stratified_Striatum"
0.666666666666667,0.945945945945946,0.00222469410456062,0.0778642936596218,0.01,0.04,-1.48448141189016,1.49366274472818,0,999,100,"interaction","10","Cerebellum","stratified_Cerebellum"
0.375796178343949,0.586497890295359,0.0656284760845384,0.154616240266963,0.98,0.98,-0.284657711932894,0.489136652947406,0.46,999,100,"interaction","10","Cortex","stratified_Cortex"
0.220338983050847,0.481675392670157,0.0289210233592881,0.102335928809789,0.92,0.99,-2.66708227133073,2.70323474695323,0,999,100,"interaction","10","Hippocampus","stratified_Hippocampus"
0.666666666666667,0.925925925925926,0.00444938820912125,0.0834260289210234,0.02,0.06,-1.48634914785002,1.49630126497719,0,999,100,"interaction","10","Olfactory","stratified_Olfactory"
1,0.901234567901235,0.00555555555555556,0.0811111111111111,0,0.08,-1.47779826392839,1.48800791451967,0,1000,100,"interaction","10","Striatum","stratified_Striatum"
NA,0.910714285714286,0,0.0567928730512249,0,0.05,-1.48626817337153,1.49590095260531,0,998,100,"interaction","11","Cerebellum","stratified_Cerebellum"
0.301470588235294,0.545454545454545,0.0455555555555556,0.126666666666667,0.95,0.95,-0.280273323748688,0.483072111761189,0.63,1000,100,"interaction","11","Cortex","stratified_Cortex"
0.206611570247934,0.5,0.0278706800445931,0.107023411371237,0.96,0.96,-2.68576850179126,2.72304949849935,0,997,100,"interaction","11","Hippocampus","stratified_Hippocampus"
0.75,0.861111111111111,0.00334075723830735,0.0690423162583519,0.01,0.1,-1.4938298454976,1.50404675181346,0,998,100,"interaction","11","Olfactory","stratified_Olfactory"
1,0.844827586206897,0.0022271714922049,0.05456570155902,0,0.09,-1.49894650846721,1.50906282833014,0,998,100,"interaction","11","Striatum","stratified_Striatum"
1,0.8875,0.00111111111111111,0.0788888888888889,0,0.09,-1.52214993198272,1.5314626660341,0,1000,100,"interaction","12","Cerebellum","stratified_Cerebellum"
0.481481481481481,0.638686131386861,0.101111111111111,0.194444444444444,0.98,0.99,-0.316106228127829,0.489429798784722,0.48,1000,100,"interaction","12","Cortex","stratified_Cortex"
0.163793103448276,0.478947368421053,0.0211111111111111,0.101111111111111,0.97,0.99,-2.75931954589208,2.79357487442511,0,1000,100,"interaction","12","Hippocampus","stratified_Hippocampus"
1,0.871794871794872,0.00333333333333333,0.0755555555555556,0,0.1,-1.51854158452834,1.52766184098787,0,1000,100,"interaction","12","Olfactory","stratified_Olfactory"
NA,0.901234567901235,0,0.0811111111111111,0,0.08,-1.51138139235094,1.52031413652267,0,1000,100,"interaction","12","Striatum","stratified_Striatum"
1,0.932203389830508,0.00111482720178372,0.0613154960981048,0,0.04,-1.50040149395809,1.50829703653301,0,997,100,"interaction","13","Cerebellum","stratified_Cerebellum"
0.441860465116279,0.608,0.0845383759733037,0.169076751946607,0.96,0.98,-0.309538706830007,0.505677702874697,0.56,999,100,"interaction","13","Cortex","stratified_Cortex"
0.25,0.578947368421053,0.0345596432552954,0.147157190635452,0.93,0.96,-2.68879436438302,2.72746742835464,0,997,100,"interaction","13","Hippocampus","stratified_Hippocampus"
0.857142857142857,0.8875,0.00668896321070234,0.0791527313266444,0.01,0.09,-1.50674856770762,1.5143763273876,0,997,100,"interaction","13","Olfactory","stratified_Olfactory"
1,0.903614457831325,0.00445930880713489,0.0836120401337793,0,0.08,-1.48956188591883,1.49714776045261,0,997,100,"interaction","13","Striatum","stratified_Striatum"
0.714285714285714,0.916666666666667,0.00555555555555556,0.0855555555555556,0.02,0.07,-1.47541615206267,1.4866078278272,0,1000,100,"interaction","14","Cerebellum","stratified_Cerebellum"
0.350649350649351,0.572649572649573,0.0600667408231368,0.149054505005562,1,1,-0.231446105802311,0.455506688321126,0.59,999,100,"interaction","14","Cortex","stratified_Cortex"
0.263157894736842,0.559471365638767,0.0389321468298109,0.1412680756396,0.98,1,-2.70143944584541,2.73399716515291,0,999,100,"interaction","14","Hippocampus","stratified_Hippocampus"
0.714285714285714,0.879518072289157,0.00556792873051225,0.0812917594654788,0.02,0.1,-1.48687193352437,1.49812877140741,0,998,100,"interaction","14","Olfactory","stratified_Olfactory"
1,0.882978723404255,0.00334075723830735,0.0924276169265033,0,0.11,-1.48452424327253,1.49576949472697,0,998,100,"interaction","14","Striatum","stratified_Striatum"
1,0.847222222222222,0.00222222222222222,0.0677777777777778,0,0.11,-1.52178509465976,1.53261181293493,0,1000,100,"interaction","15","Cerebellum","stratified_Cerebellum"
0.428571428571429,0.633962264150943,0.08,0.186666666666667,0.96,0.97,-0.293609472287239,0.492364494474343,0.53,1000,100,"interaction","15","Cortex","stratified_Cortex"
0.216666666666667,0.538095238095238,0.0288888888888889,0.125555555555556,0.94,0.97,-2.6866194248439,2.72451640858719,0,1000,100,"interaction","15","Hippocampus","stratified_Hippocampus"
1,0.863013698630137,0.00333333333333333,0.07,0,0.1,-1.51529512829127,1.52575778072589,0,1000,100,"interaction","15","Olfactory","stratified_Olfactory"
1,0.883116883116883,0.00111111111111111,0.0755555555555556,0,0.09,-1.50382297873164,1.51500588800018,0,1000,100,"interaction","15","Striatum","stratified_Striatum"
1,0.873417721518987,0.0022271714922049,0.076837416481069,0,0.1,-1.49634590760746,1.50510035137534,0,998,100,"interaction","16","Cerebellum","stratified_Cerebellum"
0.403614457831325,0.619230769230769,0.0745272525027809,0.17908787541713,0.99,0.99,-0.25236710641383,0.426174454769881,0.54,999,100,"interaction","16","Cortex","stratified_Cortex"
0.244094488188976,0.532710280373832,0.0345211581291759,0.126948775055679,0.96,1,-2.71333549021465,2.74532152815793,0,998,100,"interaction","16","Hippocampus","stratified_Hippocampus"
1,0.867469879518072,0.0100334448160535,0.0802675585284281,0,0.11,-1.49580225531146,1.50451112203484,0,997,100,"interaction","16","Olfactory","stratified_Olfactory"
1,0.879120879120879,0.00333704115684093,0.0889877641824249,0,0.11,-1.49105750817496,1.50033476797389,0,999,100,"interaction","16","Striatum","stratified_Striatum"
1,0.985507246376812,0.00777777777777778,0.0755555555555556,0,0.01,-1.50437868804373,1.51061507947118,0,1000,100,"interaction","17","Cerebellum","stratified_Cerebellum"
0.384105960264901,0.623529411764706,0.0644444444444444,0.176666666666667,0.93,0.96,-0.356607985105069,0.56934786229444,0.47,1000,100,"interaction","17","Cortex","stratified_Cortex"
0.208333333333333,0.484210526315789,0.0277777777777778,0.102222222222222,0.95,0.98,-2.62875393144629,2.6733208672165,0,1000,100,"interaction","17","Hippocampus","stratified_Hippocampus"
1,0.958333333333333,0.00555555555555556,0.0766666666666667,0,0.03,-1.50709019046357,1.51307630460799,0,1000,100,"interaction","17","Olfactory","stratified_Olfactory"
1,0.972972972972973,0.00555555555555556,0.08,0,0.02,-1.49875211984415,1.50497394855829,0,1000,100,"interaction","17","Striatum","stratified_Striatum"
1,0.873684210526316,0.0044543429844098,0.0924276169265033,0,0.12,-1.54430517713123,1.55330809445973,0,998,100,"interaction","18","Cerebellum","stratified_Cerebellum"
0.494845360824742,0.646209386281588,0.106904231625835,0.199331848552339,0.98,0.98,-0.318790353143852,0.47105016027392,0.46,998,100,"interaction","18","Cortex","stratified_Cortex"
0.289855072463768,0.556053811659193,0.0445930880713489,0.138238573021182,0.98,0.99,-2.73719850155516,2.77277684343373,0,997,100,"interaction","18","Hippocampus","stratified_Hippocampus"
0,0.853333333333333,0,0.0712694877505568,0.01,0.11,-1.52843638472669,1.53836924145948,0,998,100,"interaction","18","Olfactory","stratified_Olfactory"
1,0.9125,0.00111358574610245,0.0812917594654788,0,0.07,-1.52267599994151,1.53304236498593,0,998,100,"interaction","18","Striatum","stratified_Striatum"
0.857142857142857,0.91566265060241,0.00667408231368187,0.0845383759733037,0.0101010101010101,0.0707070707070707,-1.4871317540579,1.49524190819443,0,998,99,"interaction","19","Cerebellum","stratified_Cerebellum"
0.263157894736842,0.577586206896552,0.0388888888888889,0.148888888888889,0.98,0.98,-0.286337772704201,0.492993628744008,0.53,1000,100,"interaction","19","Cortex","stratified_Cortex"
